city,date,transportation_type,flow
Newcastle upon Tyne,2022-02-14,driving,146.25
Newcastle upon Tyne,2022-02-14,walking,201.43
Newcastle upon Tyne,2022-02-14,transit,150.13
Newcastle upon Tyne,2022-02-15,driving,141.43
Newcastle upon Tyne,2022-02-15,walking,172.01
Newcastle upon Tyne,2022-02-15,transit,145.89
Newcastle upon Tyne,2022-02-16,driving,146.18
Newcastle upon Tyne,2022-02-16,walking,170.69
Newcastle upon Tyne,2022-02-16,transit,160.2
Newcastle upon Tyne,2022-02-17,driving,146.19
Newcastle upon Tyne,2022-02-17,walking,178.48
Newcastle upon Tyne,2022-02-17,transit,155.35
Newcastle upon Tyne,2022-02-18,driving,158.23
Newcastle upon Tyne,2022-02-18,walking,209.75
Newcastle upon Tyne,2022-02-18,transit,154.08
Newcastle upon Tyne,2022-02-19,driving,154.36
Newcastle upon Tyne,2022-02-19,walking,280.5
Newcastle upon Tyne,2022-02-19,transit,166.98
Newcastle upon Tyne,2022-02-20,driving,124.02
Newcastle upon Tyne,2022-02-20,walking,144.29
Newcastle upon Tyne,2022-02-20,transit,140.42
Newcastle upon Tyne,2022-02-21,driving,148.42
Newcastle upon Tyne,2022-02-21,walking,199.9
Newcastle upon Tyne,2022-02-21,transit,171.04
Newcastle upon Tyne,2022-02-22,driving,150.4
Newcastle upon Tyne,2022-02-22,walking,192.37
Newcastle upon Tyne,2022-02-22,transit,173.67
Newcastle upon Tyne,2022-02-23,driving,152.85
Newcastle upon Tyne,2022-02-23,walking,201.34
Newcastle upon Tyne,2022-02-23,transit,168.54
Newcastle upon Tyne,2022-02-24,driving,153.33
Newcastle upon Tyne,2022-02-24,walking,207.32
Newcastle upon Tyne,2022-02-24,transit,160.09
Newcastle upon Tyne,2022-02-25,driving,173.73
Newcastle upon Tyne,2022-02-25,walking,261.82
Newcastle upon Tyne,2022-02-25,transit,167.92
Newcastle upon Tyne,2022-02-26,driving,159.9
Newcastle upon Tyne,2022-02-26,walking,301
Newcastle upon Tyne,2022-02-26,transit,160.2
Newcastle upon Tyne,2022-02-27,driving,129.54
Newcastle upon Tyne,2022-02-27,walking,170.27
Newcastle upon Tyne,2022-02-27,transit,138.99
Newcastle upon Tyne,2022-02-28,driving,145.13
Newcastle upon Tyne,2022-02-28,walking,167.66
Newcastle upon Tyne,2022-02-28,transit,156.59
Newcastle upon Tyne,2022-03-01,driving,146.14
Newcastle upon Tyne,2022-03-01,walking,176.96
Newcastle upon Tyne,2022-03-01,transit,156.78
Newcastle upon Tyne,2022-03-02,driving,152.76
Newcastle upon Tyne,2022-03-02,walking,169.6
Newcastle upon Tyne,2022-03-02,transit,158.51
Newcastle upon Tyne,2022-03-03,driving,150.86
Newcastle upon Tyne,2022-03-03,walking,172.74
Newcastle upon Tyne,2022-03-03,transit,159.69
Newcastle upon Tyne,2022-03-04,driving,175.03
Newcastle upon Tyne,2022-03-04,walking,251.05
Newcastle upon Tyne,2022-03-04,transit,170.83
Newcastle upon Tyne,2022-03-05,driving,176.24
Newcastle upon Tyne,2022-03-05,walking,356.28
Newcastle upon Tyne,2022-03-05,transit,188.49
Newcastle upon Tyne,2022-03-06,driving,131.82
Newcastle upon Tyne,2022-03-06,walking,168.75
Newcastle upon Tyne,2022-03-06,transit,143.63
Newcastle upon Tyne,2022-03-07,driving,142.89
Newcastle upon Tyne,2022-03-07,walking,161.35
Newcastle upon Tyne,2022-03-07,transit,156.48
Newcastle upon Tyne,2022-03-08,driving,147.56
Newcastle upon Tyne,2022-03-08,walking,177.9
Newcastle upon Tyne,2022-03-08,transit,157.06
Newcastle upon Tyne,2022-03-09,driving,151
Newcastle upon Tyne,2022-03-09,walking,182.59
Newcastle upon Tyne,2022-03-09,transit,159.26
Newcastle upon Tyne,2022-03-10,driving,153.05
Newcastle upon Tyne,2022-03-10,walking,185.91
Newcastle upon Tyne,2022-03-10,transit,157.57
Newcastle upon Tyne,2022-03-11,driving,165.99
Newcastle upon Tyne,2022-03-11,walking,240.9
Newcastle upon Tyne,2022-03-11,transit,170.94
Newcastle upon Tyne,2022-03-12,driving,157.41
Newcastle upon Tyne,2022-03-12,walking,281.61
Newcastle upon Tyne,2022-03-12,transit,164.22
Newcastle upon Tyne,2022-03-13,driving,125.07
Newcastle upon Tyne,2022-03-13,walking,147.77
Newcastle upon Tyne,2022-03-13,transit,134.3
Newcastle upon Tyne,2022-03-14,driving,138.23
Newcastle upon Tyne,2022-03-14,walking,164.08
Newcastle upon Tyne,2022-03-14,transit,153.61
Newcastle upon Tyne,2022-03-15,driving,141.22
Newcastle upon Tyne,2022-03-15,walking,181.52
Newcastle upon Tyne,2022-03-15,transit,160.67
Newcastle upon Tyne,2022-03-16,driving,148.61
Newcastle upon Tyne,2022-03-16,walking,169.41
Newcastle upon Tyne,2022-03-16,transit,154.62
Newcastle upon Tyne,2022-03-17,driving,146.83
Newcastle upon Tyne,2022-03-17,walking,196.5
Newcastle upon Tyne,2022-03-17,transit,149.36
Newcastle upon Tyne,2022-03-18,driving,171.29
Newcastle upon Tyne,2022-03-18,walking,253.47
Newcastle upon Tyne,2022-03-18,transit,175.24
Newcastle upon Tyne,2022-03-19,driving,158.62
Newcastle upon Tyne,2022-03-19,walking,275.93
Newcastle upon Tyne,2022-03-19,transit,165.27
Newcastle upon Tyne,2022-03-20,driving,128.79
Newcastle upon Tyne,2022-03-20,walking,158.04
Newcastle upon Tyne,2022-03-20,transit,137.3
Newcastle upon Tyne,2022-03-21,driving,NA
Newcastle upon Tyne,2022-03-21,walking,NA
Newcastle upon Tyne,2022-03-21,transit,NA
Newcastle upon Tyne,2022-03-22,driving,144.45
Newcastle upon Tyne,2022-03-22,walking,182.37
Newcastle upon Tyne,2022-03-22,transit,149.72
Newcastle upon Tyne,2022-03-23,driving,147.12
Newcastle upon Tyne,2022-03-23,walking,206.24
Newcastle upon Tyne,2022-03-23,transit,159.22
Newcastle upon Tyne,2022-03-24,driving,150.89
Newcastle upon Tyne,2022-03-24,walking,198.21
Newcastle upon Tyne,2022-03-24,transit,157.66
Newcastle upon Tyne,2022-03-25,driving,171.18
Newcastle upon Tyne,2022-03-25,walking,252.42
Newcastle upon Tyne,2022-03-25,transit,161.74
Newcastle upon Tyne,2022-03-26,driving,165.02
Newcastle upon Tyne,2022-03-26,walking,297.3
Newcastle upon Tyne,2022-03-26,transit,171.41
Newcastle upon Tyne,2022-03-27,driving,128.91
Newcastle upon Tyne,2022-03-27,walking,154.87
Newcastle upon Tyne,2022-03-27,transit,145.17
Newcastle upon Tyne,2022-03-28,driving,136.72
Newcastle upon Tyne,2022-03-28,walking,151.61
Newcastle upon Tyne,2022-03-28,transit,147.31
Newcastle upon Tyne,2022-03-29,driving,141.57
Newcastle upon Tyne,2022-03-29,walking,162.94
Newcastle upon Tyne,2022-03-29,transit,158.6
Newcastle upon Tyne,2022-03-30,driving,141.66
Newcastle upon Tyne,2022-03-30,walking,152.49
Newcastle upon Tyne,2022-03-30,transit,148.8
Newcastle upon Tyne,2022-03-31,driving,145.87
Newcastle upon Tyne,2022-03-31,walking,156.5
Newcastle upon Tyne,2022-03-31,transit,152.35
Newcastle upon Tyne,2022-04-01,driving,156.8
Newcastle upon Tyne,2022-04-01,walking,206.88
Newcastle upon Tyne,2022-04-01,transit,150.88
Newcastle upon Tyne,2022-04-02,driving,152.89
Newcastle upon Tyne,2022-04-02,walking,257.73
Newcastle upon Tyne,2022-04-02,transit,148.2
Newcastle upon Tyne,2022-04-03,driving,128.85
Newcastle upon Tyne,2022-04-03,walking,146.94
Newcastle upon Tyne,2022-04-03,transit,143.73
Newcastle upon Tyne,2022-04-04,driving,136.1
Newcastle upon Tyne,2022-04-04,walking,151.59
Newcastle upon Tyne,2022-04-04,transit,158.6
Newcastle upon Tyne,2022-04-05,driving,143.07
Newcastle upon Tyne,2022-04-05,walking,175.33
Newcastle upon Tyne,2022-04-05,transit,154.36
Newcastle upon Tyne,2022-04-06,driving,146.22
Newcastle upon Tyne,2022-04-06,walking,186.35
Newcastle upon Tyne,2022-04-06,transit,159.58
Newcastle upon Tyne,2022-04-07,driving,148.23
Newcastle upon Tyne,2022-04-07,walking,166.3
Newcastle upon Tyne,2022-04-07,transit,154.34
Newcastle upon Tyne,2022-04-08,driving,169.72
Newcastle upon Tyne,2022-04-08,walking,251.51
Newcastle upon Tyne,2022-04-08,transit,165.25
Newcastle upon Tyne,2022-04-09,driving,148.98
Newcastle upon Tyne,2022-04-09,walking,238.76
Newcastle upon Tyne,2022-04-09,transit,144.55
Newcastle upon Tyne,2022-04-10,driving,128.63
Newcastle upon Tyne,2022-04-10,walking,146.51
Newcastle upon Tyne,2022-04-10,transit,136.63
Newcastle upon Tyne,2022-04-11,driving,143.12
Newcastle upon Tyne,2022-04-11,walking,157.3
Newcastle upon Tyne,2022-04-11,transit,148.05
Newcastle upon Tyne,2022-04-12,driving,145.48
Newcastle upon Tyne,2022-04-12,walking,152.35
Newcastle upon Tyne,2022-04-12,transit,139.52
Nottingham,2020-01-13,driving,100
Nottingham,2020-01-13,walking,100
Nottingham,2020-01-13,transit,100
Nottingham,2020-01-14,driving,101.77
Nottingham,2020-01-14,walking,99.67
Nottingham,2020-01-14,transit,105.99
Nottingham,2020-01-15,driving,102.91
Nottingham,2020-01-15,walking,121.01
Nottingham,2020-01-15,transit,110.98
Nottingham,2020-01-16,driving,100.43
Nottingham,2020-01-16,walking,106.95
Nottingham,2020-01-16,transit,108.86
Nottingham,2020-01-17,driving,110.77
Nottingham,2020-01-17,walking,140.5
Nottingham,2020-01-17,transit,104.42
Nottingham,2020-01-18,driving,101.49
Nottingham,2020-01-18,walking,157.69
Nottingham,2020-01-18,transit,100
Nottingham,2020-01-19,driving,93.54
Nottingham,2020-01-19,walking,109.7
Nottingham,2020-01-19,transit,93.99
Nottingham,2020-01-20,driving,98.53
Nottingham,2020-01-20,walking,105.26
Nottingham,2020-01-20,transit,105.3
Nottingham,2020-01-21,driving,106.13
Nottingham,2020-01-21,walking,128.56
Nottingham,2020-01-21,transit,115.16
Nottingham,2020-01-22,driving,110.32
Nottingham,2020-01-22,walking,131.16
Nottingham,2020-01-22,transit,118.63
Nottingham,2020-01-23,driving,100.56
Nottingham,2020-01-23,walking,114.9
Nottingham,2020-01-23,transit,108.03
Nottingham,2020-01-24,driving,113.45
Nottingham,2020-01-24,walking,160.63
Nottingham,2020-01-24,transit,117.16
Nottingham,2020-01-25,driving,104.77
Nottingham,2020-01-25,walking,177.39
Nottingham,2020-01-25,transit,99.74
Nottingham,2020-01-26,driving,88.8
Nottingham,2020-01-26,walking,96.51
Nottingham,2020-01-26,transit,97.24
Nottingham,2020-01-27,driving,97.55
Nottingham,2020-01-27,walking,109.23
Nottingham,2020-01-27,transit,104.23
Nottingham,2020-01-28,driving,103.56
Nottingham,2020-01-28,walking,113.28
Nottingham,2020-01-28,transit,112.71
Nottingham,2020-01-29,driving,110.1
Nottingham,2020-01-29,walking,133.27
Nottingham,2020-01-29,transit,128.45
Nottingham,2020-01-30,driving,100.21
Nottingham,2020-01-30,walking,108.6
Nottingham,2020-01-30,transit,111.36
Nottingham,2020-01-31,driving,111.91
Nottingham,2020-01-31,walking,152.34
Nottingham,2020-01-31,transit,115.26
Nottingham,2020-02-01,driving,110.6
Nottingham,2020-02-01,walking,208.46
Nottingham,2020-02-01,transit,108.22
Nottingham,2020-02-02,driving,90.09
Nottingham,2020-02-02,walking,94.72
Nottingham,2020-02-02,transit,94.2
Nottingham,2020-02-03,driving,97.09
Nottingham,2020-02-03,walking,101.9
Nottingham,2020-02-03,transit,111.62
Nottingham,2020-02-04,driving,107.5
Nottingham,2020-02-04,walking,122.5
Nottingham,2020-02-04,transit,118.23
Nottingham,2020-02-05,driving,108.37
Nottingham,2020-02-05,walking,137.49
Nottingham,2020-02-05,transit,120.6
Nottingham,2020-02-06,driving,127.72
Nottingham,2020-02-06,walking,118.58
Nottingham,2020-02-06,transit,113.14
Nottingham,2020-02-07,driving,212.85
Nottingham,2020-02-07,walking,211.45
Nottingham,2020-02-07,transit,166.85
Nottingham,2020-02-08,driving,135.75
Nottingham,2020-02-08,walking,216.89
Nottingham,2020-02-08,transit,122.43
Nottingham,2020-02-09,driving,110.43
Nottingham,2020-02-09,walking,83.67
Nottingham,2020-02-09,transit,103.4
Nottingham,2020-02-10,driving,223.05
Nottingham,2020-02-10,walking,147.92
Nottingham,2020-02-10,transit,151.28
Nottingham,2020-02-11,driving,157.85
Nottingham,2020-02-11,walking,130.17
Nottingham,2020-02-11,transit,129.16
Nottingham,2020-02-12,driving,150.8
Nottingham,2020-02-12,walking,138.21
Nottingham,2020-02-12,transit,132.7
Nottingham,2020-02-13,driving,125.34
Nottingham,2020-02-13,walking,140.05
Nottingham,2020-02-13,transit,111.74
Nottingham,2020-02-14,driving,133.92
Nottingham,2020-02-14,walking,180.26
Nottingham,2020-02-14,transit,127.07
Nottingham,2020-02-15,driving,117.57
Nottingham,2020-02-15,walking,210.54
Nottingham,2020-02-15,transit,111.19
Nottingham,2020-02-16,driving,106.52
Nottingham,2020-02-16,walking,91.44
Nottingham,2020-02-16,transit,93.63
Nottingham,2020-02-17,driving,124.12
Nottingham,2020-02-17,walking,112.9
Nottingham,2020-02-17,transit,112.1
Nottingham,2020-02-18,driving,139.72
Nottingham,2020-02-18,walking,118.74
Nottingham,2020-02-18,transit,117.02
Nottingham,2020-02-19,driving,135.31
Nottingham,2020-02-19,walking,141.1
Nottingham,2020-02-19,transit,129.78
Nottingham,2020-02-20,driving,120.4
Nottingham,2020-02-20,walking,128.13
Nottingham,2020-02-20,transit,113.95
Nottingham,2020-02-21,driving,126.13
Nottingham,2020-02-21,walking,159.78
Nottingham,2020-02-21,transit,120.13
Nottingham,2020-02-22,driving,125.75
Nottingham,2020-02-22,walking,215.18
Nottingham,2020-02-22,transit,125.86
Nottingham,2020-02-23,driving,93.8
Nottingham,2020-02-23,walking,89.97
Nottingham,2020-02-23,transit,93.32
Nottingham,2020-02-24,driving,115.98
Nottingham,2020-02-24,walking,98.67
Nottingham,2020-02-24,transit,110.65
Nottingham,2020-02-25,driving,114.35
Nottingham,2020-02-25,walking,108.32
Nottingham,2020-02-25,transit,114.66
Nottingham,2020-02-26,driving,116.79
Nottingham,2020-02-26,walking,125.93
Nottingham,2020-02-26,transit,121.2
Nottingham,2020-02-27,driving,111.03
Nottingham,2020-02-27,walking,108.47
Nottingham,2020-02-27,transit,113.17
Nottingham,2020-02-28,driving,126.47
Nottingham,2020-02-28,walking,148.05
Nottingham,2020-02-28,transit,124.24
Nottingham,2020-02-29,driving,115.46
Nottingham,2020-02-29,walking,186.71
Nottingham,2020-02-29,transit,103.11
Nottingham,2020-03-01,driving,94.24
Nottingham,2020-03-01,walking,95.03
Nottingham,2020-03-01,transit,95.65
Nottingham,2020-03-02,driving,108.33
Nottingham,2020-03-02,walking,111.07
Nottingham,2020-03-02,transit,120.53
Nottingham,2020-03-03,driving,111.92
Nottingham,2020-03-03,walking,111.18
Nottingham,2020-03-03,transit,114.42
Nottingham,2020-03-04,driving,116.98
Nottingham,2020-03-04,walking,129.54
Nottingham,2020-03-04,transit,129.66
Nottingham,2020-03-05,driving,112.87
Nottingham,2020-03-05,walking,108.39
Nottingham,2020-03-05,transit,114.85
Nottingham,2020-03-06,driving,128.68
Nottingham,2020-03-06,walking,169.32
Nottingham,2020-03-06,transit,121.79
Nottingham,2020-03-07,driving,113.6
Nottingham,2020-03-07,walking,198.73
Nottingham,2020-03-07,transit,101.92
Nottingham,2020-03-08,driving,92
Nottingham,2020-03-08,walking,90.57
Nottingham,2020-03-08,transit,89.59
Nottingham,2020-03-09,driving,109.64
Nottingham,2020-03-09,walking,103.84
Nottingham,2020-03-09,transit,103.59
Nottingham,2020-03-10,driving,107.18
Nottingham,2020-03-10,walking,102.4
Nottingham,2020-03-10,transit,108.03
Nottingham,2020-03-11,driving,108.92
Nottingham,2020-03-11,walking,117.79
Nottingham,2020-03-11,transit,109.24
Nottingham,2020-03-12,driving,96.84
Nottingham,2020-03-12,walking,98.48
Nottingham,2020-03-12,transit,91.21
Nottingham,2020-03-13,driving,102.97
Nottingham,2020-03-13,walking,132.23
Nottingham,2020-03-13,transit,92.92
Nottingham,2020-03-14,driving,94
Nottingham,2020-03-14,walking,151.82
Nottingham,2020-03-14,transit,79.8
Nottingham,2020-03-15,driving,74.82
Nottingham,2020-03-15,walking,65.45
Nottingham,2020-03-15,transit,64.45
Nottingham,2020-03-16,driving,80.22
Nottingham,2020-03-16,walking,80.12
Nottingham,2020-03-16,transit,73.91
Nottingham,2020-03-17,driving,71.65
Nottingham,2020-03-17,walking,67.1
Nottingham,2020-03-17,transit,53.87
Nottingham,2020-03-18,driving,68.32
Nottingham,2020-03-18,walking,59.94
Nottingham,2020-03-18,transit,52.85
Nottingham,2020-03-19,driving,66.17
Nottingham,2020-03-19,walking,54.31
Nottingham,2020-03-19,transit,43.99
Nottingham,2020-03-20,driving,68.41
Nottingham,2020-03-20,walking,59.18
Nottingham,2020-03-20,transit,40
Nottingham,2020-03-21,driving,52.04
Nottingham,2020-03-21,walking,44.15
Nottingham,2020-03-21,transit,30.23
Nottingham,2020-03-22,driving,41.34
Nottingham,2020-03-22,walking,33.28
Nottingham,2020-03-22,transit,27.8
Nottingham,2020-03-23,driving,49.39
Nottingham,2020-03-23,walking,40.43
Nottingham,2020-03-23,transit,29.4
Nottingham,2020-03-24,driving,35.07
Nottingham,2020-03-24,walking,31.41
Nottingham,2020-03-24,transit,19.01
Nottingham,2020-03-25,driving,32.16
Nottingham,2020-03-25,walking,32.8
Nottingham,2020-03-25,transit,20.72
Nottingham,2020-03-26,driving,32.11
Nottingham,2020-03-26,walking,33.35
Nottingham,2020-03-26,transit,17.23
Nottingham,2020-03-27,driving,34.92
Nottingham,2020-03-27,walking,34.86
Nottingham,2020-03-27,transit,18.99
Nottingham,2020-03-28,driving,27.79
Nottingham,2020-03-28,walking,28.26
Nottingham,2020-03-28,transit,14.97
Nottingham,2020-03-29,driving,22.67
Nottingham,2020-03-29,walking,23.89
Nottingham,2020-03-29,transit,16.52
Nottingham,2020-03-30,driving,29.61
Nottingham,2020-03-30,walking,27.46
Nottingham,2020-03-30,transit,16.92
Nottingham,2020-03-31,driving,30.68
Nottingham,2020-03-31,walking,30.47
Nottingham,2020-03-31,transit,19.68
Nottingham,2020-04-01,driving,30.27
Nottingham,2020-04-01,walking,30.77
Nottingham,2020-04-01,transit,18.96
Nottingham,2020-04-02,driving,31.44
Nottingham,2020-04-02,walking,32.01
Nottingham,2020-04-02,transit,18.68
Nottingham,2020-04-03,driving,35.15
Nottingham,2020-04-03,walking,33.89
Nottingham,2020-04-03,transit,15.8
Nottingham,2020-04-04,driving,30.45
Nottingham,2020-04-04,walking,33.51
Nottingham,2020-04-04,transit,14.21
Nottingham,2020-04-05,driving,24.43
Nottingham,2020-04-05,walking,27.24
Nottingham,2020-04-05,transit,14.62
Nottingham,2020-04-06,driving,31.92
Nottingham,2020-04-06,walking,30.99
Nottingham,2020-04-06,transit,17.73
Nottingham,2020-04-07,driving,32.41
Nottingham,2020-04-07,walking,35.78
Nottingham,2020-04-07,transit,18.06
Nottingham,2020-04-08,driving,33.55
Nottingham,2020-04-08,walking,35.53
Nottingham,2020-04-08,transit,16.94
Nottingham,2020-04-09,driving,35.37
Nottingham,2020-04-09,walking,35.48
Nottingham,2020-04-09,transit,17.25
Nottingham,2020-04-10,driving,31.92
Nottingham,2020-04-10,walking,36.12
Nottingham,2020-04-10,transit,17.82
Nottingham,2020-04-11,driving,28.64
Nottingham,2020-04-11,walking,33.03
Nottingham,2020-04-11,transit,16.54
Nottingham,2020-04-12,driving,22.89
Nottingham,2020-04-12,walking,26.04
Nottingham,2020-04-12,transit,15.52
Nottingham,2020-04-13,driving,26.37
Nottingham,2020-04-13,walking,26.59
Nottingham,2020-04-13,transit,15.73
Nottingham,2020-04-14,driving,35.54
Nottingham,2020-04-14,walking,36.63
Nottingham,2020-04-14,transit,18.94
Nottingham,2020-04-15,driving,35.94
Nottingham,2020-04-15,walking,40.45
Nottingham,2020-04-15,transit,18.96
Nottingham,2020-04-16,driving,37.33
Nottingham,2020-04-16,walking,39.45
Nottingham,2020-04-16,transit,19.11
Nottingham,2020-04-17,driving,39.99
Nottingham,2020-04-17,walking,38.96
Nottingham,2020-04-17,transit,17.23
Nottingham,2020-04-18,driving,32.7
Nottingham,2020-04-18,walking,31.18
Nottingham,2020-04-18,transit,15.64
Nottingham,2020-04-19,driving,28.84
Nottingham,2020-04-19,walking,31.81
Nottingham,2020-04-19,transit,15.92
Nottingham,2020-04-20,driving,35.9
Nottingham,2020-04-20,walking,37.43
Nottingham,2020-04-20,transit,19.51
Nottingham,2020-04-21,driving,38.17
Nottingham,2020-04-21,walking,35.95
Nottingham,2020-04-21,transit,18.49
Nottingham,2020-04-22,driving,38.18
Nottingham,2020-04-22,walking,37.83
Nottingham,2020-04-22,transit,18.94
Nottingham,2020-04-23,driving,37.68
Nottingham,2020-04-23,walking,39.62
Nottingham,2020-04-23,transit,17.35
Nottingham,2020-04-24,driving,42.1
Nottingham,2020-04-24,walking,41.7
Nottingham,2020-04-24,transit,16.83
Nottingham,2020-04-25,driving,35.4
Nottingham,2020-04-25,walking,39.04
Nottingham,2020-04-25,transit,15.61
Nottingham,2020-04-26,driving,29.4
Nottingham,2020-04-26,walking,30.73
Nottingham,2020-04-26,transit,16.04
Nottingham,2020-04-27,driving,37.76
Nottingham,2020-04-27,walking,34.65
Nottingham,2020-04-27,transit,18.7
Nottingham,2020-04-28,driving,38.26
Nottingham,2020-04-28,walking,29.48
Nottingham,2020-04-28,transit,18.18
Nottingham,2020-04-29,driving,39.42
Nottingham,2020-04-29,walking,32.78
Nottingham,2020-04-29,transit,15.66
Nottingham,2020-04-30,driving,40.24
Nottingham,2020-04-30,walking,34.23
Nottingham,2020-04-30,transit,18.11
Nottingham,2020-05-01,driving,44.69
Nottingham,2020-05-01,walking,38.75
Nottingham,2020-05-01,transit,20.18
Nottingham,2020-05-02,driving,39.92
Nottingham,2020-05-02,walking,39.34
Nottingham,2020-05-02,transit,15.68
Nottingham,2020-05-03,driving,31.8
Nottingham,2020-05-03,walking,29.28
Nottingham,2020-05-03,transit,16.83
Nottingham,2020-05-04,driving,40.05
Nottingham,2020-05-04,walking,36.33
Nottingham,2020-05-04,transit,17.3
Nottingham,2020-05-05,driving,42.8
Nottingham,2020-05-05,walking,37.41
Nottingham,2020-05-05,transit,20.87
Nottingham,2020-05-06,driving,43.8
Nottingham,2020-05-06,walking,40.3
Nottingham,2020-05-06,transit,19.84
Nottingham,2020-05-07,driving,44.93
Nottingham,2020-05-07,walking,43.03
Nottingham,2020-05-07,transit,21.01
Nottingham,2020-05-08,driving,39.98
Nottingham,2020-05-08,walking,40.75
Nottingham,2020-05-08,transit,16.47
Nottingham,2020-05-09,driving,39.25
Nottingham,2020-05-09,walking,41.04
Nottingham,2020-05-09,transit,17.11
Nottingham,2020-05-10,driving,32.35
Nottingham,2020-05-10,walking,27.52
Nottingham,2020-05-10,transit,16.47
Nottingham,2020-05-11,driving,NA
Nottingham,2020-05-11,walking,NA
Nottingham,2020-05-11,transit,NA
Nottingham,2020-05-12,driving,NA
Nottingham,2020-05-12,walking,NA
Nottingham,2020-05-12,transit,NA
Nottingham,2020-05-13,driving,49.27
Nottingham,2020-05-13,walking,44.78
Nottingham,2020-05-13,transit,20.2
Nottingham,2020-05-14,driving,53.03
Nottingham,2020-05-14,walking,45.41
Nottingham,2020-05-14,transit,21.06
Nottingham,2020-05-15,driving,58.72
Nottingham,2020-05-15,walking,48.96
Nottingham,2020-05-15,transit,21.6
Nottingham,2020-05-16,driving,53.15
Nottingham,2020-05-16,walking,47.3
Nottingham,2020-05-16,transit,18.58
Nottingham,2020-05-17,driving,46.57
Nottingham,2020-05-17,walking,38.77
Nottingham,2020-05-17,transit,18.92
Nottingham,2020-05-18,driving,55.7
Nottingham,2020-05-18,walking,44.33
Nottingham,2020-05-18,transit,22.58
Nottingham,2020-05-19,driving,57.68
Nottingham,2020-05-19,walking,52.14
Nottingham,2020-05-19,transit,25.95
Nottingham,2020-05-20,driving,59.12
Nottingham,2020-05-20,walking,50.28
Nottingham,2020-05-20,transit,22.43
Nottingham,2020-05-21,driving,60.45
Nottingham,2020-05-21,walking,49
Nottingham,2020-05-21,transit,23.84
Nottingham,2020-05-22,driving,66.01
Nottingham,2020-05-22,walking,54.91
Nottingham,2020-05-22,transit,22.86
Nottingham,2020-05-23,driving,59.07
Nottingham,2020-05-23,walking,47.02
Nottingham,2020-05-23,transit,22.22
Nottingham,2020-05-24,driving,49.88
Nottingham,2020-05-24,walking,38.65
Nottingham,2020-05-24,transit,20.65
Nottingham,2020-05-25,driving,57.99
Nottingham,2020-05-25,walking,47.1
Nottingham,2020-05-25,transit,22.01
Nottingham,2020-05-26,driving,64.3
Nottingham,2020-05-26,walking,50.68
Nottingham,2020-05-26,transit,25.59
Nottingham,2020-05-27,driving,65.38
Nottingham,2020-05-27,walking,53.05
Nottingham,2020-05-27,transit,29.73
Nottingham,2020-05-28,driving,69.86
Nottingham,2020-05-28,walking,54.58
Nottingham,2020-05-28,transit,27.04
Nottingham,2020-05-29,driving,75.23
Nottingham,2020-05-29,walking,61.49
Nottingham,2020-05-29,transit,30.61
Nottingham,2020-05-30,driving,69.7
Nottingham,2020-05-30,walking,58.85
Nottingham,2020-05-30,transit,26.9
Nottingham,2020-05-31,driving,61.52
Nottingham,2020-05-31,walking,46.41
Nottingham,2020-05-31,transit,27.33
Nottingham,2020-06-01,driving,69.4
Nottingham,2020-06-01,walking,55.17
Nottingham,2020-06-01,transit,32.65
Nottingham,2020-06-02,driving,77.43
Nottingham,2020-06-02,walking,58.03
Nottingham,2020-06-02,transit,31.51
Nottingham,2020-06-03,driving,65.02
Nottingham,2020-06-03,walking,45.93
Nottingham,2020-06-03,transit,26.69
Nottingham,2020-06-04,driving,69.42
Nottingham,2020-06-04,walking,49.05
Nottingham,2020-06-04,transit,28.04
Nottingham,2020-06-05,driving,72.64
Nottingham,2020-06-05,walking,50.57
Nottingham,2020-06-05,transit,27.47
Nottingham,2020-06-06,driving,66.22
Nottingham,2020-06-06,walking,47.73
Nottingham,2020-06-06,transit,24.12
Nottingham,2020-06-07,driving,58.11
Nottingham,2020-06-07,walking,44.06
Nottingham,2020-06-07,transit,27.8
Nottingham,2020-06-08,driving,66.49
Nottingham,2020-06-08,walking,53.15
Nottingham,2020-06-08,transit,30.75
Nottingham,2020-06-09,driving,70.3
Nottingham,2020-06-09,walking,53.65
Nottingham,2020-06-09,transit,33.53
Nottingham,2020-06-10,driving,69.82
Nottingham,2020-06-10,walking,49.93
Nottingham,2020-06-10,transit,31.92
Nottingham,2020-06-11,driving,69.55
Nottingham,2020-06-11,walking,48
Nottingham,2020-06-11,transit,32.22
Nottingham,2020-06-12,driving,75.16
Nottingham,2020-06-12,walking,57.65
Nottingham,2020-06-12,transit,30.82
Nottingham,2020-06-13,driving,74.86
Nottingham,2020-06-13,walking,59.91
Nottingham,2020-06-13,transit,29.47
Nottingham,2020-06-14,driving,64.3
Nottingham,2020-06-14,walking,44.82
Nottingham,2020-06-14,transit,27.9
Nottingham,2020-06-15,driving,72.28
Nottingham,2020-06-15,walking,55.72
Nottingham,2020-06-15,transit,31.99
Nottingham,2020-06-16,driving,73.97
Nottingham,2020-06-16,walking,56.4
Nottingham,2020-06-16,transit,34.08
Nottingham,2020-06-17,driving,75.16
Nottingham,2020-06-17,walking,54.71
Nottingham,2020-06-17,transit,30.32
Nottingham,2020-06-18,driving,72.64
Nottingham,2020-06-18,walking,49.59
Nottingham,2020-06-18,transit,36.12
